SN,DATE,TIME,LATITUDE,LONGITUDE,ALTITUDE,PRESSURE,SZA,TEMP,SIG305,SIG312,SIG320,SIG936,SIG1020,R305_312,R312_320,STD305_312,STD312_320,OZ305_312,OZ312_320,OZONE,WATER,AOT1020,ID,
8442,2/9/2016,22:13:27,37.867,-122.267,95,1009,58.51,24.6,19.35,58.52,55.5,99.3,204.14,0.3306,1.0545,0.004,0.002,292.2,313.2,279.8,0.48,0.849,31,
8442,2/9/2016,22:13:40,37.867,-122.267,95,1009,58.53,24.5,17.94,53.32,51.37,90.64,185.93,0.3364,1.038,0.005,0.003,288.9,320.5,270.2,0.46,0.898,31,
8442,2/9/2016,22:13:51,37.867,-122.267,95,1009,58.55,24.5,14.18,42.87,40.73,70.23,143.57,0.331,1.0524,0.02,0.012,291.7,313.7,278.6,0.41,1.032,31,
8442,2/9/2016,22:15:47,37.867,-122.267,95,1009,58.76,24.3,5.63,16.93,16.44,24.74,49.67,0.3328,1.03,0.025,0.024,288.8,321.7,269.3,0.24,1.578,31,
8442,2/9/2016,22:16:16,37.867,-122.267,95,1009,58.81,24.3,3,8.12,8.81,15.18,30.35,0.3684,0.9242,0.083,0.049,270.4,372.7,209.6,0.17,1.832,31,
8442,2/9/2016,22:16:31,37.867,-122.267,95,1009,58.83,24.2,5.88,17.91,17.26,26.26,53,0.3282,1.0381,0.005,0.004,290.6,317.1,274.9,0.25,1.541,31,
8442,2/9/2016,22:16:42,37.867,-122.267,95,1009,58.85,24.2,5.93,17.87,17.58,25.23,50.81,0.3318,1.0168,0.025,0.02,288.5,326.7,265.8,0.24,1.562,31,
8442,2/9/2016,22:17:03,37.867,-122.267,95,1009,58.89,24.1,5.86,17.19,17.49,26.46,53.3,0.3411,0.9829,0.044,0.038,283.3,342.4,248.1,0.25,1.536,31,
8442,2/9/2016,22:17:16,37.867,-122.267,95,1009,58.91,24.1,5.79,18.29,17.35,26.77,54.13,0.3168,1.0539,0.032,0.039,296.1,309,288.5,0.25,1.527,31,
8442,2/16/2016,22:16:41,37.867,-122.267,95,1000,56.76,22.3,117.49,294.18,252.28,364.4,819.87,0.3994,1.1662,0.011,0.025,272.9,282.5,267.2,0.9,0.126,32,
8442,2/16/2016,22:17:06,37.867,-122.267,95,1000,56.81,22.4,117.07,297.47,258.15,374.56,846.59,0.3936,1.1523,0.019,0.005,275.3,288.1,267.7,0.92,0.108,32,
8442,2/16/2016,22:17:20,37.867,-122.267,95,1000,56.83,22.5,115.32,285.06,253.95,359.87,821.18,0.4046,1.1228,0.018,0.027,269.9,300.9,251.5,0.92,0.125,32,
8442,2/16/2016,22:17:35,37.867,-122.267,95,1000,56.86,22.5,115.88,292.06,254.59,372.22,846.88,0.3968,1.1472,0.005,0.004,273.3,289.8,263.5,0.92,0.108,32,
8442,2/16/2016,22:17:48,37.867,-122.267,95,1000,56.89,22.6,106.67,266.33,232.78,329.54,745.71,0.4006,1.1441,0.01,0.007,271.3,291,259.7,0.89,0.178,32,
8442,2/16/2016,22:18:04,37.867,-122.267,95,1000,56.91,22.6,90.23,226.91,198.59,286.18,653.13,0.3977,1.1426,0.004,0.003,272.5,291.3,261.3,0.87,0.25,32,
8442,2/16/2016,22:19:39,37.867,-122.267,95,1000,57.09,23.1,118.59,298.21,265.31,394.59,905.09,0.3978,1.124,0.027,0.022,271,297.8,255.1,0.95,0.071,33,
8442,2/16/2016,22:20:02,37.867,-122.267,95,1000,57.13,23.2,122.91,311.75,274.63,409,932.07,0.3943,1.1352,0.006,0.006,272.3,292.4,260.4,0.94,0.055,33,
8442,2/16/2016,22:20:20,37.867,-122.267,95,1000,57.17,23.4,123.56,319.11,278.97,410.43,928.35,0.3872,1.1439,0.01,0.003,275.4,288.3,267.8,0.93,0.057,33,
8442,2/23/2016,20:33:13,37.867,-122.267,95,1007,47.74,19.3,235.87,518.46,421.22,660.9,965.26,0.4549,1.2309,0.004,0.001,311.2,330.5,299.7,0.49,0.044,34,
8442,2/23/2016,20:33:42,37.867,-122.267,95,1007,47.75,19.5,236.19,518.31,421,657.92,965.44,0.4557,1.2311,0.003,0.004,310.8,330.3,299.2,0.49,0.044,34,
8442,2/23/2016,20:33:56,37.867,-122.267,95,1007,47.75,19.6,235.92,516.84,420.63,660.93,970.97,0.4565,1.2287,0.002,0.002,310.4,331.5,297.8,0.5,0.04,34,
8442,2/23/2016,20:34:10,37.867,-122.267,95,1007,47.75,19.7,235.82,519.02,421.4,655.45,954.17,0.4544,1.2317,0.002,0.001,311.4,330,300.4,0.48,0.052,34,
8442,2/23/2016,20:34:21,37.867,-122.267,95,1007,47.76,19.8,236.26,517.45,421.2,660.94,970,0.4566,1.2285,0.004,0.003,310.3,331.6,297.6,0.5,0.041,34,
8442,2/23/2016,20:34:33,37.867,-122.267,95,1007,47.76,19.8,236.17,518.18,421.11,661.82,970.17,0.4558,1.2305,0.003,0.002,310.7,330.6,298.8,0.49,0.041,34,
8442,2/23/2016,20:34:45,37.867,-122.267,95,1007,47.76,19.9,233.84,510.76,417.38,651.72,963.48,0.4578,1.2237,0.003,0.004,309.6,333.9,295.2,0.5,0.046,34,
8442,2/23/2016,22:10:26,37.867,-122.267,95,1006,53.92,20.7,125.47,350.49,310.89,585.77,835.25,0.358,1.1274,0.033,0.013,317.2,327.1,311.2,0.38,0.123,35,
8442,2/23/2016,22:11:23,37.867,-122.267,95,1007,54.02,21.2,129.71,352.85,315.09,617.34,889.64,0.3676,1.1198,0.002,0.004,310.9,329.7,299.8,0.4,0.086,35,
8442,2/23/2016,22:11:37,37.867,-122.267,95,1006,54.05,21.3,126.69,350.39,310.94,608.56,871.29,0.3616,1.1269,0.006,0.003,314.1,326.1,306.9,0.39,0.098,35,
8442,2/23/2016,22:11:51,37.867,-122.267,95,1006,54.07,21.4,128.59,350.16,313.22,618.14,893.76,0.3672,1.1179,0.005,0.001,310.8,330.2,299.2,0.4,0.083,35,
8442,2/23/2016,22:12:04,37.867,-122.267,95,1006,54.1,21.4,127.47,346.24,310.1,608.84,879.15,0.3682,1.1165,0.002,0.004,310.1,330.6,297.8,0.4,0.093,35,
8442,2/23/2016,22:12:19,37.867,-122.267,95,1006,54.12,21.5,125.22,347.76,308.3,600.33,864.71,0.3601,1.128,0.013,0.007,314.3,324.8,308,0.39,0.102,35,
8442,1/30/2017,19:55:41,37.867,-122.267,95,1011,55.66,19,128.91,324.03,282.49,660.36,945.73,0.3978,1.147,0.004,0.002,282,300.7,270.9,0.38,0.052,1,
8442,1/30/2017,19:55:53,37.867,-122.267,95,1011,55.66,19,130.23,325.86,283.76,658.66,934.69,0.3997,1.1484,0.007,0.006,281.2,300.1,269.9,0.37,0.059,1,
8442,1/30/2017,19:56:05,37.867,-122.267,95,1011,55.65,19.1,130.22,326.79,285.12,667.23,952.28,0.3985,1.1462,0.005,0.002,281.8,301.1,270.3,0.38,0.049,1,
8442,1/30/2017,19:56:17,37.867,-122.267,95,1011,55.65,19.1,130.95,329,286.42,666.89,945.77,0.398,1.1487,0.002,0.003,282.1,300.1,271.3,0.37,0.052,1,
8442,1/30/2017,19:56:28,37.867,-122.267,95,1011,55.64,19.1,131.1,328.26,286.98,672.49,960.45,0.3994,1.1439,0.005,0.005,281.4,302.3,269,0.38,0.044,1,
8442,1/30/2017,19:56:39,37.867,-122.267,95,1011,55.64,19.1,130.95,329.59,286.77,671.53,961.04,0.3973,1.1493,0.005,0.003,282.5,299.9,272.2,0.39,0.043,1,
8442,1/31/2017,19:07:49,37.867,-122.267,95,1007,57.76,17.9,90.36,241.22,215.95,590.23,900.44,0.3746,1.1171,0.006,0.002,276.3,293.4,266.1,0.42,0.075,2,
8442,1/31/2017,19:08:03,37.867,-122.267,95,1007,57.75,17.9,91.51,242.58,217.28,590.09,891.77,0.3772,1.1165,0.006,0.001,275.1,293.8,264,0.41,0.081,2,
8442,1/31/2017,19:08:15,37.867,-122.267,95,1007,57.73,17.9,91.34,244.12,217.95,591.59,895.99,0.3742,1.1201,0.005,0.001,276.8,292.4,267.5,0.41,0.078,2,
8442,1/31/2017,19:08:26,37.867,-122.267,95,1007,57.72,17.8,91.83,242.96,217.11,583.01,877.91,0.378,1.1191,0.007,0.001,275,293,264.3,0.4,0.089,2,
8442,1/31/2017,19:08:37,37.867,-122.267,95,1007,57.71,17.8,92.15,244.11,217.97,590.6,894.68,0.3775,1.1199,0.006,0.003,275.3,292.7,265,0.41,0.079,2,
8442,1/31/2017,19:10:14,37.867,-122.267,95,1007,57.59,17.5,79.62,227.84,208.62,563.87,859.24,0.3487,1.0919,0.086,0.073,290.9,306.4,281.7,0.41,0.101,3,
8442,1/31/2017,19:10:58,37.867,-122.267,95,1008,57.54,17.6,91.28,239.8,214.31,575.95,871.03,0.3807,1.119,0.005,0.004,275.1,294.7,263.5,0.41,0.094,3,
8442,1/31/2017,19:11:29,37.867,-122.267,95,1008,57.51,17.7,90.54,239.04,212.63,558.97,840.69,0.3788,1.1242,0.005,0.001,276.4,292.8,266.6,0.4,0.113,3,
8442,1/31/2017,19:11:52,37.867,-122.267,95,1008,57.48,17.9,91.76,239.35,213.38,566.45,852.26,0.3834,1.1217,0.001,0.002,274.4,294.1,262.6,0.4,0.106,3,
8442,1/31/2017,19:12:09,37.867,-122.267,95,1008,57.46,17.9,89.68,235.5,209.65,561.6,855.23,0.3808,1.1233,0.003,0.002,275.8,293.7,265.1,0.41,0.104,3,
8442,1/31/2017,19:12:27,37.867,-122.267,95,1008,57.44,18,88.73,232.65,207.37,553.88,843.4,0.3814,1.1219,0.01,0.007,275.6,294.5,264.4,0.41,0.111,3,
8442,2/23/2017,20:07:47,37.867,-122.267,95,1013,47.52,18.3,190.76,476.28,404.64,682.92,986.8,0.4005,1.177,0.005,0.002,341.8,359.4,331.3,0.48,0.029,4,
8442,2/23/2017,20:08:07,37.867,-122.267,95,1013,47.51,18.3,190.81,477.05,405.69,681.88,989.63,0.4,1.1759,0.003,0.001,342.2,360,331.5,0.49,0.027,4,
8442,2/23/2017,20:08:18,37.867,-122.267,95,1013,47.51,18.2,189.04,476.28,401.08,658.57,951.72,0.3969,1.1875,0.004,0.004,343.9,354,338,0.47,0.054,4,
8442,2/23/2017,20:08:30,37.867,-122.267,95,1013,47.51,18.2,190.33,476.4,403.92,674.15,980.01,0.3995,1.1794,0.002,0.002,342.5,358.2,333.1,0.49,0.034,4,
8442,2/23/2017,20:08:41,37.867,-122.267,95,1013,47.5,18.2,190.55,478.18,405.27,675.03,980.27,0.3985,1.1799,0.006,0.005,343.1,358,334.2,0.49,0.034,4,
8442,2/23/2017,20:08:51,37.867,-122.267,95,1013,47.5,18.2,189.96,475.95,403.98,668.99,970.39,0.3991,1.1782,0.013,0.006,342.7,359,333.1,0.48,0.041,4,
8442,2/23/2017,20:10:00,37.867,-122.267,95,1014,47.48,18.1,190.87,475.73,404.35,661.26,982.82,0.4012,1.1765,0.004,0.003,341.6,359.9,330.7,0.52,0.032,5,
8442,2/23/2017,20:10:12,37.867,-122.267,95,1014,47.48,18.1,189.5,477.23,404.36,660.55,979.49,0.3971,1.1802,0.008,0.001,344,358,335.7,0.51,0.034,5,
8442,2/23/2017,20:10:25,37.867,-122.267,95,1014,47.48,18,190.52,477.57,404.99,657.61,978.98,0.3989,1.1792,0.003,0.002,343,358.5,333.7,0.52,0.035,5,
8442,2/23/2017,20:10:37,37.867,-122.267,95,1014,47.47,18,190.55,477.22,405.13,665.06,985.01,0.3993,1.1779,0.002,0.002,342.8,359.2,333,0.51,0.031,5,
8442,2/23/2017,20:10:49,37.867,-122.267,95,1014,47.47,18,190.62,478.96,406.38,671.01,986.57,0.398,1.1786,0.002,0.002,343.5,358.9,334.4,0.5,0.029,5,
8442,2/23/2017,20:11:01,37.867,-122.267,95,1014,47.47,18,191.09,480.33,408.04,676.71,983.9,0.3978,1.1772,0.006,0.004,343.7,359.7,334.2,0.49,0.031,5,
8442,2/23/2017,20:12:01,37.867,-122.267,95,1013,47.46,18,187.64,478.67,404.99,670.57,974.87,0.392,1.182,0.038,0.006,347.2,357.3,341.2,0.49,0.038,6,
8442,2/23/2017,20:12:17,37.867,-122.267,95,1013,47.45,18,190.13,471.76,401.02,643.03,922.82,0.403,1.1764,0.007,0.007,340.8,360.3,329.2,0.46,0.075,6,
8442,2/23/2017,20:12:35,37.867,-122.267,95,1012,47.45,18.1,186.46,479.15,401.47,659.03,940.18,0.3891,1.1935,0.031,0.004,349,351.4,347.5,0.46,0.062,6,
8442,2/23/2017,20:12:48,37.867,-122.267,95,1013,47.45,18.1,189.93,478.43,406.51,682.86,983.52,0.397,1.1769,0.009,0.008,344.3,360,335,0.48,0.032,6,
8442,2/23/2017,20:13:03,37.867,-122.267,95,1013,47.44,18.1,191.56,480.17,407.18,683.12,973.01,0.3989,1.1793,0.002,0.002,343.2,358.9,334,0.46,0.039,6,
8442,2/23/2017,20:13:27,37.867,-122.267,95,1013,47.44,18.1,191.28,479.68,407.33,688.04,976.65,0.3988,1.1776,0.002,0.005,343.4,359.7,333.6,0.46,0.036,6,
8442,2/23/2017,20:14:59,37.867,-122.267,95,1013,47.43,18.2,193.39,483.3,409.38,699.19,978.92,0.4002,1.1806,0.001,0.002,342.7,358.3,333.4,0.44,0.035,7,
8442,2/23/2017,20:15:21,37.867,-122.267,95,1013,47.42,18.3,192.18,482.31,409.06,701.27,974.94,0.3985,1.1791,0.005,0.005,343.7,359.1,334.5,0.43,0.038,7,
8442,2/23/2017,20:15:37,37.867,-122.267,95,1013,47.42,18.3,189.81,482.41,406.23,687.06,946.26,0.3935,1.1875,0.018,0.006,346.6,354.7,341.8,0.41,0.058,7,
8442,2/23/2017,20:15:53,37.867,-122.267,95,1013,47.42,18.4,192.82,484.68,410.85,704.89,968.16,0.3978,1.1797,0.007,0.002,344,358.8,335.3,0.42,0.042,7,
8442,2/23/2017,20:16:08,37.867,-122.267,95,1013,47.42,18.4,193.3,485.96,412.09,711.96,987.93,0.3978,1.1793,0.002,0.002,344.1,359.1,335.2,0.43,0.029,7,
8442,2/23/2017,20:16:30,37.867,-122.267,95,1014,47.41,18.5,194.02,481.21,411.46,703.69,974.99,0.4032,1.1695,0.004,0.002,341,364.1,327.2,0.43,0.038,7,
8442,2/23/2017,20:18:38,37.867,-122.267,95,1015,47.4,19.1,170.86,461.79,364.76,579.98,822.53,0.37,1.2665,0.015,0.02,360.8,314.8,388.2,0.42,0.153,8,
8442,2/23/2017,20:19:16,37.867,-122.267,95,1015,47.4,19.3,192.01,483.43,410.43,700.36,990.14,0.3972,1.1779,0.005,0.002,344.5,359.8,335.4,0.46,0.027,8,
8442,2/23/2017,20:19:30,37.867,-122.267,95,1015,47.4,19.3,190.95,471.02,403.03,666.15,936.41,0.4054,1.1687,0.007,0.003,339.8,364.6,325,0.44,0.065,8,
8442,2/23/2017,20:19:45,37.867,-122.267,95,1015,47.4,19.4,187.92,482.18,402.18,660.69,936.61,0.3897,1.1989,0.01,0.004,348.9,348.8,348.9,0.45,0.065,8,
8442,2/23/2017,20:19:57,37.867,-122.267,95,1015,47.4,19.4,190.52,473.49,404.5,666.77,939.82,0.4024,1.1706,0.007,0.004,341.5,363.7,328.3,0.44,0.062,8,
8442,2/23/2017,20:20:11,37.867,-122.267,95,1015,47.4,19.5,193.41,482.96,411.19,700.81,991.1,0.4005,1.1745,0.005,0.003,342.6,361.6,331.4,0.46,0.026,8,
8442,2/23/2017,20:21:04,37.867,-122.267,95,1015,47.4,19.6,192.27,482.31,410.4,698.59,993.91,0.3987,1.1752,0.003,0.003,343.7,361.2,333.2,0.46,0.024,9,
8442,2/23/2017,20:21:18,37.867,-122.267,95,1015,47.4,19.6,191.98,480.84,408.73,678.53,956.01,0.3993,1.1764,0.009,0.007,343.3,360.6,333.1,0.44,0.051,9,
8442,2/23/2017,20:21:30,37.867,-122.267,95,1015,47.4,19.7,191.71,479.07,409.13,678.77,959.56,0.4002,1.1709,0.009,0.005,342.8,363.5,330.5,0.45,0.048,9,
8442,2/23/2017,20:21:41,37.867,-122.267,95,1015,47.4,19.7,193.05,483.82,411.33,694.96,991.15,0.399,1.1762,0.001,0.002,343.5,360.7,333.2,0.47,0.026,9,
8442,2/23/2017,20:21:53,37.867,-122.267,95,1015,47.4,19.7,192.34,482.76,410.55,694.23,991.39,0.3984,1.1759,0.008,0.003,343.8,360.9,333.7,0.47,0.026,9,
8442,2/23/2017,20:24:08,37.867,-122.267,95,1015,47.4,19.7,192.15,482.99,410.3,678.48,977.15,0.3978,1.1772,0.009,0.003,344.1,360.2,334.6,0.48,0.036,10,
8442,2/23/2017,20:24:22,37.867,-122.267,95,1014,47.4,19.7,192.06,481.2,410.04,673.68,966.75,0.3991,1.1735,0.005,0.004,343.4,362.2,332.3,0.47,0.043,10,
8442,2/23/2017,20:24:35,37.867,-122.267,95,1014,47.4,19.6,191.56,481.23,407.32,661.82,949.18,0.3981,1.1815,0.006,0.007,344,358,335.7,0.47,0.056,10,
8442,2/23/2017,20:24:47,37.867,-122.267,95,1014,47.4,19.6,191.26,481.25,410.41,673.12,958.27,0.3974,1.1726,0.008,0.002,344.4,362.7,333.5,0.46,0.049,10,
8442,2/23/2017,20:24:59,37.867,-122.267,95,1014,47.4,19.6,192.39,483.4,410.54,674.49,977.07,0.398,1.1775,0.004,0.004,344.1,360.1,334.6,0.48,0.036,10,
8442,2/23/2017,20:25:11,37.867,-122.267,95,1014,47.4,19.6,192.5,482.85,410.75,673.57,970.62,0.3987,1.1756,0.007,0.001,343.7,361.1,333.3,0.48,0.041,10,
8442,2/23/2017,20:25:22,37.867,-122.267,95,1014,47.4,19.6,191.44,484.14,411.06,678.74,988.62,0.3954,1.1778,0.006,0.002,345.5,359.9,337,0.49,0.028,10,
8442,2/23/2017,20:25:48,37.867,-122.267,95,1014,47.4,19.5,186.91,460.84,400.7,652.99,931.51,0.4058,1.1501,0.04,0.012,339.6,374.6,318.8,0.45,0.068,10,
8442,2/23/2017,20:27:56,37.867,-122.267,95,1014,47.41,20.1,186.79,454.77,393.68,619.99,884.67,0.4109,1.1561,0.02,0.056,336.6,371.3,316,0.44,0.103,11,
8442,2/23/2017,20:28:18,37.867,-122.267,95,1014,47.42,20.3,187.1,462.39,401.14,641.47,927.91,0.4046,1.1527,0.013,0.006,340.1,373.1,320.5,0.47,0.071,11,
8442,2/23/2017,20:28:31,37.867,-122.267,95,1014,47.42,20.4,190.83,481.46,410.31,676.05,985.45,0.3964,1.1734,0.015,0.01,344.9,362.1,334.7,0.49,0.03,11,
8442,2/23/2017,20:28:44,37.867,-122.267,95,1014,47.42,20.4,190.05,482.34,409.27,677.42,995.74,0.394,1.1785,0.003,0.003,346.2,359.4,338.4,0.51,0.023,11,
8442,2/23/2017,20:28:57,37.867,-122.267,95,1015,47.42,20.5,186.08,475.61,402.11,656.9,966.16,0.3913,1.1828,0.008,0.004,347.8,357,342.3,0.5,0.044,11,
8442,2/23/2017,20:29:10,37.867,-122.267,95,1014,47.42,20.5,191.43,482.65,410.64,677.62,987.79,0.3966,1.1754,0.007,0.003,344.7,361,335,0.49,0.029,11,
8442,2/23/2017,20:29:22,37.867,-122.267,95,1015,47.42,20.6,191.78,483.44,411.68,674.65,983.62,0.3967,1.1743,0.003,0.004,344.6,361.5,334.6,0.49,0.032,11,
8442,2/23/2017,20:30:33,37.867,-122.267,95,1016,47.43,20.8,190.52,479.25,409.75,675.72,998.55,0.3975,1.1696,0.005,0.005,344,363.8,332.3,0.51,0.021,11,
8442,2/23/2017,20:32:48,37.867,-122.267,95,1016,47.46,21.1,192.44,479.6,409.46,666.46,961.26,0.4012,1.1713,0.006,0.005,341.7,362.7,329.2,0.47,0.047,12,
8442,2/23/2017,20:34:05,37.867,-122.267,95,1016,47.47,21.4,190.02,482.89,411.63,679.05,999.94,0.3935,1.1731,0.013,0.003,346.1,361.6,336.9,0.51,0.02,12,
8442,2/23/2017,20:35:08,37.867,-122.267,95,1016,47.49,21.6,190.96,479.84,410.19,671.46,992.28,0.398,1.1698,0.01,0.01,343.4,363.2,331.6,0.51,0.026,12,
8442,2/23/2017,20:35:22,37.867,-122.267,95,1016,47.49,21.6,191.06,482.53,410.77,672.75,999.43,0.396,1.1747,0.003,0.002,344.5,360.6,335,0.52,0.021,12,
8442,2/23/2017,20:35:57,37.867,-122.267,95,1016,47.5,21.7,191.57,482.72,411.46,673.78,994.08,0.3969,1.1732,0.005,0.001,343.9,361.3,333.6,0.51,0.024,12,
8442,2/23/2017,20:36:11,37.867,-122.267,95,1016,47.51,21.7,192.69,482.36,411.43,670.48,987.08,0.3995,1.1724,0.004,0.004,342.4,361.7,330.9,0.51,0.029,12,
8442,2/23/2017,20:38:26,37.867,-122.267,95,1016,47.54,21.6,186.22,474.25,393.79,613.07,896.98,0.3928,1.2044,0.024,0.012,346,344.7,346.8,0.48,0.094,13,
8442,2/23/2017,20:39:24,37.867,-122.267,95,1015,47.56,21.5,192.06,485.48,413.47,681.1,1001.51,0.3956,1.1741,0.002,0.003,344.2,360.4,334.7,0.51,0.019,13,
8442,2/23/2017,20:39:40,37.867,-122.267,95,1015,47.57,21.4,193.32,485.18,414.24,678.7,997.88,0.3984,1.1713,0.001,0.002,342.6,361.8,331.1,0.51,0.022,13,
8442,2/23/2017,20:40:18,37.867,-122.267,95,1015,47.58,21.3,180.44,447.09,386.87,583.13,842.41,0.4037,1.1556,0.011,0.033,339.5,370.1,321.3,0.45,0.136,13,
8442,2/23/2017,20:40:53,37.867,-122.267,95,1015,47.59,21.1,188.29,483.66,407.74,663.01,966.14,0.3893,1.1862,0.014,0.006,347.7,353.8,344.1,0.49,0.043,13,
8442,2/23/2017,20:42:53,37.867,-122.267,95,1015,47.64,20.9,190.53,475.74,408.31,665.92,953,0.4005,1.1651,0.002,0.004,340.9,364.5,326.9,0.46,0.053,14,
8442,2/23/2017,20:43:07,37.867,-122.267,95,1015,47.64,20.9,191.36,484.35,414.05,688.52,1001.34,0.3951,1.1698,0.003,0.004,344,362,333.3,0.49,0.019,14,
8442,2/23/2017,20:43:29,37.867,-122.267,95,1015,47.65,20.9,191.2,484.76,413.62,685.81,994.13,0.3944,1.172,0.008,0.003,344.3,360.8,334.5,0.49,0.024,14,
8442,2/23/2017,20:43:46,37.867,-122.267,95,1015,47.66,20.8,191.76,483.91,413.01,687.15,1000.98,0.3963,1.1717,0.003,0.001,343.2,360.9,332.7,0.49,0.02,14,
8442,2/23/2017,20:44:01,37.867,-122.267,95,1015,47.67,20.7,191.53,484.77,413.64,690.04,1008.42,0.3951,1.172,0.004,0.002,343.8,360.7,333.8,0.5,0.015,14,
8442,2/23/2017,20:44:16,37.867,-122.267,95,1015,47.67,20.6,191.31,481.76,411.82,681.38,987.59,0.3971,1.1698,0.006,0.005,342.6,361.7,331.2,0.48,0.029,14,
8442,2/23/2017,20:47:03,37.867,-122.267,95,1014,47.75,20.5,190.21,473.36,411,671.16,981.69,0.4018,1.1517,0.005,0.006,339.4,370.8,320.7,0.49,0.033,15,
8442,2/23/2017,20:47:25,37.867,-122.267,95,1014,47.76,20.6,189.42,482.12,412.07,677.2,996.29,0.3929,1.17,0.003,0.001,344.5,361,334.7,0.5,0.023,15,
8442,2/23/2017,20:47:39,37.867,-122.267,95,1014,47.76,20.6,188.19,479.01,409.72,674.05,986.37,0.3929,1.1692,0.011,0.01,344.4,361.4,334.4,0.5,0.029,15,
8442,2/23/2017,20:47:52,37.867,-122.267,95,1014,47.77,20.6,188.84,479.92,411.31,683.13,1006.07,0.3935,1.1668,0.009,0.005,344,362.6,333,0.51,0.016,15,
8442,2/23/2017,20:48:07,37.867,-122.267,95,1014,47.78,20.5,188.54,479.59,411.2,681.57,1003.44,0.3931,1.1663,0.008,0.004,344.2,362.8,333.2,0.51,0.018,15,
8442,2/23/2017,20:49:08,37.867,-122.267,95,1013,47.81,20.5,187.25,479.73,407.86,678.75,987.3,0.3903,1.1762,0.007,0.004,345.6,357.4,338.7,0.49,0.029,16,
8442,2/23/2017,20:49:25,37.867,-122.267,95,1014,47.82,20.6,186.79,477.97,408.43,672.29,979.16,0.3908,1.1703,0.004,0.005,345.3,360.4,336.3,0.49,0.034,16,
8442,2/23/2017,20:49:39,37.867,-122.267,95,1014,47.82,20.6,188.07,480.75,411.17,677.61,995.16,0.3912,1.1692,0.008,0.001,345,360.8,335.6,0.5,0.023,16,
8442,2/23/2017,20:49:51,37.867,-122.267,95,1014,47.83,20.7,188.99,480.74,411.69,686.99,1004.76,0.3931,1.1677,0.005,0.001,343.8,361.6,333.3,0.5,0.017,16,
8442,2/23/2017,20:50:06,37.867,-122.267,95,1014,47.84,20.7,188.82,479.78,410.93,679.26,996.34,0.3936,1.1676,0.004,0.003,343.5,361.6,332.8,0.5,0.023,16,
8442,2/23/2017,20:50:18,37.867,-122.267,95,1014,47.84,20.8,189.09,478.75,409.96,681.62,998.24,0.395,1.1678,0.003,0.003,342.6,361.4,331.5,0.5,0.021,16,
8442,2/23/2017,20:50:29,37.867,-122.267,95,1014,47.85,20.8,186.34,477.51,407.34,667.54,982.04,0.3902,1.1723,0.003,0.005,345.4,359,337.2,0.5,0.032,16,
8442,2/23/2017,20:54:01,37.867,-122.267,95,1015,47.97,21.4,185.31,475.52,408.73,673.49,993.36,0.3897,1.1634,0.004,0.003,344.8,362.6,334.2,0.5,0.024,17,
8442,2/23/2017,20:54:18,37.867,-122.267,95,1015,47.98,21.5,183.38,469.12,406.67,661.48,962.56,0.3909,1.1536,0.013,0.009,344,367.7,329.9,0.48,0.046,17,
8442,2/23/2017,20:54:35,37.867,-122.267,95,1015,47.99,21.6,183.99,473.08,407.32,672.3,990.22,0.3889,1.1615,0.016,0.008,345.1,363.4,334.2,0.5,0.027,17,
8442,2/23/2017,20:54:52,37.867,-122.267,95,1015,48,21.6,184.91,470.88,407.13,672.56,999.86,0.3927,1.1566,0.008,0.009,342.8,365.9,329.1,0.52,0.02,17,
8442,2/23/2017,20:55:06,37.867,-122.267,95,1015,48.01,21.7,184.11,472.46,407.95,666.14,987.18,0.3897,1.1582,0.009,0.005,344.5,365,332.3,0.51,0.029,17,
8442,2/23/2017,21:35:34,37.867,-122.267,95,1012,50.38,20.4,148.57,414.26,369.02,659.74,957.73,0.3586,1.1227,0.009,0.008,345.2,362.7,334.8,0.45,0.046,18,
8442,2/23/2017,21:35:50,37.867,-122.267,95,1012,50.4,20.4,150.18,418.06,373.83,671.13,984.98,0.3592,1.1183,0.007,0.004,344.7,364.7,332.7,0.47,0.028,18,
8442,2/23/2017,21:36:02,37.867,-122.267,95,1012,50.42,20.3,150.05,420.09,374.61,672.25,997.35,0.3572,1.1214,0.004,0.002,345.8,363,335.6,0.49,0.02,18,
8442,2/23/2017,21:36:14,37.867,-122.267,95,1012,50.43,20.3,148.77,412.26,369.79,646.09,959.14,0.3609,1.1149,0.012,0.012,343.4,366.2,329.8,0.48,0.045,18,
8442,2/23/2017,21:36:27,37.867,-122.267,95,1012,50.45,20.3,149.9,418.34,373.95,670.75,995.63,0.3583,1.1187,0.005,0.003,344.8,364.1,333.4,0.49,0.021,18,
8442,2/23/2017,21:36:52,37.867,-122.267,95,1012,50.48,20.3,148.67,418.1,373.13,671.15,992.35,0.3556,1.1205,0.007,0.006,346.2,362.8,336.3,0.48,0.024,18,
8442,2/23/2017,23:28:18,37.867,-122.267,95,1009,64.22,18.8,22.59,134.03,166.73,554.19,983.89,0.1685,0.8039,0.006,0.004,339.9,357.1,329.6,0.5,0.017,19,
8442,2/23/2017,23:28:28,37.867,-122.267,95,1009,64.25,18.8,2.95,13.16,7.96,25.71,66.16,0.1777,1.2902,0.605,0.965,331.6,166.6,429.6,0.44,1.195,19,
